baking a cake.csv.xml,workerId,lhs_script, rhs_script,lhs_item, result, goldenStandard,Outlier/stable
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,66,89,3,4,,o
borrowing a book from the library.csv.xml,A33HHJ06ONLI5G,66,89,3,4,,o
borrowing a book from the library.csv.xml,A273DS7TQWR9M1,66,74,4,7,,o
borrowing a book from the library.csv.xml,A3GMT4AGHPT362,66,74,4,between_2_3,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,66,74,4,6,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,66,79,4,between_2_3,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,66,79,4,4,,o
borrowing a book from the library.csv.xml,A38HFMRXB5Q13M,66,79,4,2,,o
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,66,89,4,3,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,66,89,4,5,,o
borrowing a book from the library.csv.xml,A33HHJ06ONLI5G,66,89,4,3,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,67,74,2,between_3_4,,o
borrowing a book from the library.csv.xml,A3GMT4AGHPT362,67,74,2,between_2_3,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,67,74,2,between_5_6,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,67,79,2,2,,o
borrowing a book from the library.csv.xml,A3GMT4AGHPT362,67,79,2,between_1_2,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,67,79,2,between_2_3,,o
borrowing a book from the library.csv.xml,A2ALWT2BUSXD83,67,89,2,5,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,67,89,2,between_2_3,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,67,89,2,3,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,67,74,3,between_7_8,,o
borrowing a book from the library.csv.xml,A3GMT4AGHPT362,67,74,3,7,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,67,74,3,7,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,67,79,3,5,,o
borrowing a book from the library.csv.xml,A3GMT4AGHPT362,67,79,3,5,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,67,79,3,between_4_5,,o
borrowing a book from the library.csv.xml,A2ALWT2BUSXD83,67,89,3,6,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,67,89,3,between_7_8,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,67,89,3,6,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,68,74,3,between_2_3,,
borrowing a book from the library.csv.xml,A3MEXVF979S444,68,74,3,between_2_3,,
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,68,74,3,6,,
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,68,79,3,2,4,
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,68,79,3,4,4,
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,79,3,3,4,
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,68,79,3,3,4,
borrowing a book from the library.csv.xml,A2QTP92PCZUGI2,68,89,3,5,3,
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,3,3,3,
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,89,3,2,3,
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,68,74,4,7,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,68,74,4,7,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,68,74,4,7,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,68,79,4,5,,o
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,68,79,4,5,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,79,4,5,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,68,79,4,between_5_6,,o
borrowing a book from the library.csv.xml,A2QTP92PCZUGI2,68,89,4,6,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,4,5,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,4,6,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,89,4,6,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,68,74,5,between_8_9,,
borrowing a book from the library.csv.xml,A3MEXVF979S444,68,74,5,between_8_9,,
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,68,74,5,between_8_9,,
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,68,79,5,noLinkingPossible,,
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,68,79,5,between_5_6,,
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,79,5,6,,
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,68,79,5,6,,
borrowing a book from the library.csv.xml,A2QTP92PCZUGI2,68,89,5,10,,
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,5,10,,
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,5,7,,
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,89,5,10,,
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,68,74,7,10,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,68,74,7,10,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,68,74,7,between_10_11,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,68,79,7,7,,o
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,68,79,7,7,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,79,7,between_6_7,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,68,79,7,between_6_7,,o
borrowing a book from the library.csv.xml,A2QTP92PCZUGI2,68,89,7,9,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,7,9,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,7,8,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,7,11,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,89,7,9,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,68,74,8,11,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,68,74,8,11,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,68,74,8,11,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,68,79,8,8,,o
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,68,79,8,8,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,79,8,8,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,68,79,8,between_7_8,,o
borrowing a book from the library.csv.xml,A2QTP92PCZUGI2,68,89,8,12,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,8,12,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,89,8,12,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,68,74,9,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,68,74,9,between_11_12,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,68,74,9,between_11_12,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,68,79,9,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,68,79,9,9,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,79,9,between_8_9,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,68,79,9,between_8_9,,o
borrowing a book from the library.csv.xml,A2QTP92PCZUGI2,68,89,9,between_12_13,,o
borrowing a book from the library.csv.xml,A37EV8RZ82WT8E,68,89,9,12,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,68,89,9,between_12_13,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,69,74,1,between_3_4,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,69,74,1,6,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,69,74,1,4,,o
borrowing a book from the library.csv.xml,A38HFMRXB5Q13M,69,79,1,2,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,69,79,1,4,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,69,79,1,between_3_4,,o
borrowing a book from the library.csv.xml,A1MHGD46DB5Z7H,69,89,1,5,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,69,89,1,between_2_3,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,69,89,1,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,69,74,3,between_9_10,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,69,74,3,9,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,69,74,3,9,,o
borrowing a book from the library.csv.xml,A38HFMRXB5Q13M,69,79,3,6,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,69,79,3,6,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,69,79,3,6,,o
borrowing a book from the library.csv.xml,A1MHGD46DB5Z7H,69,89,3,10,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,69,89,3,between_7_8,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,69,89,3,10,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,69,74,6,between_11_12,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,69,74,6,12,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,69,74,6,12,,o
borrowing a book from the library.csv.xml,A38HFMRXB5Q13M,69,79,6,9,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,69,79,6,9,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,69,79,6,9,,o
borrowing a book from the library.csv.xml,A1MHGD46DB5Z7H,69,89,6,13,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,69,89,6,after_13,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,69,89,6,13,,o
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,70,74,6,11,,o
borrowing a book from the library.csv.xml,A1PAY3X73PQ16S,70,74,6,between_6_7,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,70,74,6,after_12,,o
borrowing a book from the library.csv.xml,A248G7WMC2OS7F,70,79,6,8,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,70,79,6,8,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,70,79,6,8,,o
borrowing a book from the library.csv.xml,A1FKZ2HY4XKMG1,70,89,6,between_12_13,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,70,89,6,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3QD0GIPXBP4L8,70,89,6,12,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,70,89,6,between_12_13,,o
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,71,74,1,6,,
borrowing a book from the library.csv.xml,A2SEAYIAJR2YD5,71,74,1,between_6_7,,
borrowing a book from the library.csv.xml,AMERD84D2MGKR,71,74,1,5,,
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,71,79,1,3,4,
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,71,79,1,between_2_3,4,
borrowing a book from the library.csv.xml,A365SN61J4UNGR,71,79,1,4,4,
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,71,89,1,between_3_4,3,
borrowing a book from the library.csv.xml,APSP9NBS1JLLB,71,89,1,3,3,
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,71,89,1,3,3,
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,71,74,4,11,,
borrowing a book from the library.csv.xml,A2SEAYIAJR2YD5,71,74,4,between_11_12,,
borrowing a book from the library.csv.xml,AMERD84D2MGKR,71,74,4,noLinkingPossible,,
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,71,79,4,7,,
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,71,79,4,noLinkingPossible,,
borrowing a book from the library.csv.xml,A365SN61J4UNGR,71,79,4,between_8_9,,
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,71,89,4,noLinkingPossible,,
borrowing a book from the library.csv.xml,APSP9NBS1JLLB,71,89,4,between_12_13,,
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,71,89,4,12,,
borrowing a book from the library.csv.xml,A273DS7TQWR9M1,72,74,1,9,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,72,74,1,between_7_8,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,72,74,1,between_8_9,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,79,1,before_1,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,72,79,1,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,72,79,1,before_1,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,89,1,before_1,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,72,89,1,between_9_10,,o
borrowing a book from the library.csv.xml,A3T7N805PVNEXN,72,89,1,10,,o
borrowing a book from the library.csv.xml,A273DS7TQWR9M1,72,74,3,6,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,72,74,3,3,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,72,74,3,between_3_4,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,79,3,between_2_3,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,72,79,3,between_2_3,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,72,79,3,between_1_2,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,89,3,between_1_2,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,72,89,3,between_1_2,,o
borrowing a book from the library.csv.xml,A3T7N805PVNEXN,72,89,3,2,,o
borrowing a book from the library.csv.xml,A273DS7TQWR9M1,72,74,4,10,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,72,74,4,7,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,72,74,4,7,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,79,4,5,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,72,79,4,between_5_6,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,72,79,4,5,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,89,4,6,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,72,89,4,between_6_7,,o
borrowing a book from the library.csv.xml,A3T7N805PVNEXN,72,89,4,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A273DS7TQWR9M1,72,74,5,12,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,72,74,5,12,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,72,74,5,12,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,79,5,9,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,72,79,5,between_9_10,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,72,79,5,9,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,72,89,5,13,,o
borrowing a book from the library.csv.xml,A3MEXVF979S444,72,89,5,13,,o
borrowing a book from the library.csv.xml,A3T7N805PVNEXN,72,89,5,13,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,73,74,3,7,,o
borrowing a book from the library.csv.xml,A37S96RT1P1IT2,73,74,3,7,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,73,74,3,7,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,73,79,3,between_5_6,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,73,79,3,5,,o
borrowing a book from the library.csv.xml,A2TBXASXZIRNNW,73,79,3,between_5_6,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,73,89,3,6,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,73,89,3,6,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,73,89,3,between_6_7,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,73,74,5,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A37S96RT1P1IT2,73,74,5,10,,o
borrowing a book from the library.csv.xml,ARLGZWN6W91WD,73,74,5,between_10_11,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,73,79,5,between_7_8,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,73,79,5,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2TBXASXZIRNNW,73,79,5,between_7_8,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,73,89,5,9,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,73,89,5,9,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,73,89,5,9,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,75,74,2,between_2_3,,o
borrowing a book from the library.csv.xml,A37WDOIQH6JM6V,75,74,2,between_2_3,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,75,74,2,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,75,79,2,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,79,2,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,75,79,2,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,89,2,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,75,89,2,before_1,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,75,89,2,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,75,74,4,between_2_3,,o
borrowing a book from the library.csv.xml,A37WDOIQH6JM6V,75,74,4,5,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,75,74,4,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,75,79,4,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,79,4,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,75,79,4,between_1_2,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,89,4,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,75,89,4,between_1_2,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,75,89,4,2,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,75,74,5,between_5_6,,o
borrowing a book from the library.csv.xml,A37WDOIQH6JM6V,75,74,5,6,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,75,74,5,6,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,75,79,5,between_2_3,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,79,5,between_2_3,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,75,79,5,3,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,89,5,between_2_3,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,75,89,5,3,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,75,89,5,between_2_3,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,75,74,6,7,,o
borrowing a book from the library.csv.xml,A37WDOIQH6JM6V,75,74,6,8,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,75,74,6,8,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,75,79,6,between_5_6,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,79,6,between_5_6,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,75,79,6,5,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,89,6,between_7_8,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,75,89,6,7,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,75,89,6,6,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,75,74,8,between_9_10,,o
borrowing a book from the library.csv.xml,A37WDOIQH6JM6V,75,74,8,between_9_10,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,75,74,8,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,75,79,8,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,79,8,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A3UV55HC87DO9C,75,79,8,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A2QD7QFGCUNF5N,75,89,8,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,75,89,8,8,,o
borrowing a book from the library.csv.xml,A3QSFE6GKO157S,75,89,8,noLinkingPossible,,o
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,76,74,2,6,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,76,74,2,between_2_3,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,76,74,2,6,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,76,79,2,4,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,76,79,2,between_3_4,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,76,79,2,4,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,76,89,2,5,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,76,89,2,3,,o
borrowing a book from the library.csv.xml,ARVXIBUCA8WDZ,76,89,2,3,,o
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,76,74,5,12,,o
borrowing a book from the library.csv.xml,A1T9IKE8GV4LR4,76,74,5,after_12,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,76,74,5,12,,o
borrowing a book from the library.csv.xml,A2SO6K35NMGBB7,76,79,5,8,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,76,79,5,between_9_10,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,76,79,5,9,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,76,89,5,13,,o
borrowing a book from the library.csv.xml,AMERD84D2MGKR,76,89,5,13,,o
borrowing a book from the library.csv.xml,ARVXIBUCA8WDZ,76,89,5,13,,o
borrowing a book from the library.csv.xml,A1PAY3X73PQ16S,77,74,3,7,,o
borrowing a book from the library.csv.xml,A1R4KVYEV07CAJ,77,74,3,7,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,77,74,3,7,,o
borrowing a book from the library.csv.xml,A1FKZ2HY4XKMG1,77,79,3,5,,o
borrowing a book from the library.csv.xml,A2GXHECU31O81V,77,79,3,between_5_6,,o
borrowing a book from the library.csv.xml,A3RUUTINBKU8YE,77,79,3,between_4_5,,o
borrowing a book from the library.csv.xml,A1NM7ZPZ3NH412,77,89,3,7,,o
borrowing a book from the library.csv.xml,A365SN61J4UNGR,77,89,3,7,,o
borrowing a book from the library.csv.xml,AMYURTQIMAC8T,77,89,3,between_3_4,,o
