Scenario,WorkerId,lhs_script,rhs_script,lhs_item,rhs_item,before_item,after_item,noLinkingPossible,goldenStandard
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,7,4,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,8,5,,,f,6
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,8,5,,,f,6
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,8,6,,,f,6
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,8,6,,,f,6
taking a bath.csv.xml,ADLYO655RWJUI,7,11,8,6,,,f,6
taking a bath.csv.xml,ADLYO655RWJUI,7,11,9,7,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,9,7,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,9,7,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,10,8,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,7,11,10,8,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,10,8,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,11,,9,8,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,11,,10,9,f,
taking a bath.csv.xml,ADLYO655RWJUI,7,11,11,,,,t,
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,12,9,,,f,9
taking a bath.csv.xml,ADLYO655RWJUI,7,11,12,9,,,f,9
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,12,9,,,f,9
taking a bath.csv.xml,A27O2IILV3S5YS,7,11,13,10,,,f,10
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,7,11,13,10,,,f,10
taking a bath.csv.xml,ADLYO655RWJUI,7,11,13,10,,,f,10
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,1,1,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,8,3,1,,1,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,8,3,1,,1,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,2,,1,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,3,,1,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,8,3,3,,,,t,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,8,3,3,,,,t,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,4,3,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,8,3,4,3,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,8,3,4,3,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,5,6,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,6,6,,,f,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,8,3,7,9,,,f,9
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,7,9,,,f,9
taking a bath.csv.xml,A1909MOQZUXZZ5,8,3,7,9,,,f,9
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,8,8,,,f,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,9,10,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,8,3,10,,,,t,
taking a bath.csv.xml,A1WNG0ZB1DC7R0,8,3,10,,,,t,
taking a bath.csv.xml,A27O2IILV3S5YS,8,3,10,,,10,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,4,1,1,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,4,1,1,,,f,
taking a bath.csv.xml,A1G94QON7A9K0N,8,4,1,,1,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,4,3,,,,t,
taking a bath.csv.xml,A1G94QON7A9K0N,8,4,3,,1,,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,4,3,,,,t,
taking a bath.csv.xml,ADLYO655RWJUI,8,4,4,4,,,f,4
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,4,4,4,,,f,4
taking a bath.csv.xml,A1G94QON7A9K0N,8,4,4,4,,,f,4
taking a bath.csv.xml,ADLYO655RWJUI,8,4,7,9,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,4,7,9,,,f,
taking a bath.csv.xml,A1G94QON7A9K0N,8,4,7,,8,7,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,4,10,,,,t,
taking a bath.csv.xml,A1G94QON7A9K0N,8,4,10,,2,1,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,4,10,,,,t,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,1,2,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,8,11,1,2,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,1,3,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,11,1,3,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,8,11,3,,1,,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,11,3,,,,t,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,3,,,,t,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,4,5,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,11,4,5,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,8,11,4,5,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,4,6,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,7,9,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,8,11,7,,10,9,f,
taking a bath.csv.xml,ADLYO655RWJUI,8,11,7,,,,t,
taking a bath.csv.xml,ADLYO655RWJUI,8,11,10,,,,t,
taking a bath.csv.xml,A2IU1B0EVVB3CF,8,11,10,,,,t,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,8,11,10,,,10,f,
taking a bath.csv.xml,A4158R4Y06ZB4,9,3,3,1,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,9,3,3,1,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,9,3,3,1,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,9,3,7,7,,,f,
taking a bath.csv.xml,A4158R4Y06ZB4,9,3,7,7,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,9,3,7,7,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,9,3,10,4,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,9,3,10,4,,,f,
taking a bath.csv.xml,A4158R4Y06ZB4,9,3,10,,8,7,f,
taking a bath.csv.xml,A35D31QHYQUF9V,9,3,11,9,,,f,
taking a bath.csv.xml,A4158R4Y06ZB4,9,3,11,9,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,9,3,11,9,,,f,
taking a bath.csv.xml,A1W8FA5GSFY60C,9,3,12,8,,,f,
taking a bath.csv.xml,A4158R4Y06ZB4,9,3,12,8,,,f,
taking a bath.csv.xml,A35D31QHYQUF9V,9,3,12,8,,,f,
taking a bath.csv.xml,A4158R4Y06ZB4,9,3,13,10,,,f,10
taking a bath.csv.xml,A35D31QHYQUF9V,9,3,13,10,,,f,10
taking a bath.csv.xml,A1W8FA5GSFY60C,9,3,13,10,,,f,10
taking a bath.csv.xml,ADLYO655RWJUI,9,4,3,1,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,9,4,3,1,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,4,3,1,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,9,4,7,6,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,9,4,7,6,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,4,7,,7,6,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,4,10,5,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,9,4,10,5,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,9,4,10,,,,t,
taking a bath.csv.xml,ADLYO655RWJUI,9,4,11,9,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,9,4,11,9,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,4,11,9,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,9,4,12,7,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,4,12,7,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,9,4,12,7,,,f,
taking a bath.csv.xml,A2IU1B0EVVB3CF,9,4,13,8,,,f,
taking a bath.csv.xml,ADLYO655RWJUI,9,4,13,8,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,4,13,8,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,9,11,3,2,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,11,3,,4,3,f,
taking a bath.csv.xml,A110KENBXU7SUJ,9,11,3,,4,3,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,11,7,8,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,9,11,7,8,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,9,11,7,8,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,9,11,10,6,,,f,
taking a bath.csv.xml,A110KENBXU7SUJ,9,11,10,6,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,11,10,,7,6,f,
taking a bath.csv.xml,A110KENBXU7SUJ,9,11,11,,10,9,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,11,11,,9,8,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,9,11,11,,,,t,
taking a bath.csv.xml,A110KENBXU7SUJ,9,11,12,9,,,f,9
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,11,12,9,,,f,9
taking a bath.csv.xml,A2SSC9PR4KPNPQ,9,11,12,9,,,f,9
taking a bath.csv.xml,A110KENBXU7SUJ,9,11,13,10,,,f,10
taking a bath.csv.xml,A2SSC9PR4KPNPQ,9,11,13,10,,,f,10
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,9,11,13,10,,,f,10
taking a bath.csv.xml,AWN1PEZWRQSQ9,10,3,2,1,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,10,3,2,,2,1,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,10,3,2,,1,,f,
taking a bath.csv.xml,AWN1PEZWRQSQ9,10,3,6,1,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,10,3,6,,2,1,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,10,3,6,,1,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,10,3,7,1,,,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,10,3,7,1,,,f,
taking a bath.csv.xml,AWN1PEZWRQSQ9,10,3,7,1,,,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,10,3,9,3,,,f,
taking a bath.csv.xml,AWN1PEZWRQSQ9,10,3,9,3,,,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,10,3,9,4,,,f,
taking a bath.csv.xml,AWN1PEZWRQSQ9,10,3,10,4,,,f,
taking a bath.csv.xml,A27IABVBUZ9X8Z,10,3,10,,5,4,f,
taking a bath.csv.xml,A13TJ0P4X8HJ6Q,10,3,10,,5,4,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,10,4,2,1,,,f,
taking a bath.csv.xml,A2TCIHHKLL8LQC,10,4,2,2,,,f,
taking a bath.csv.xml,AW0K78T4I2T72,10,4,2,,,,t,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,10,4,6,2,,,f,
taking a bath.csv.xml,A2TCIHHKLL8LQC,10,4,6,2,,,f,
taking a bath.csv.xml,AW0K78T4I2T72,10,4,6,2,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,10,4,7,1,,,f,
taking a bath.csv.xml,A2TCIHHKLL8LQC,10,4,7,1,,,f,
taking a bath.csv.xml,AW0K78T4I2T72,10,4,7,1,,,f,
taking a bath.csv.xml,A2TCIHHKLL8LQC,10,4,9,3,,,f,
taking a bath.csv.xml,AW0K78T4I2T72,10,4,9,4,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,10,4,9,4,,,f,
taking a bath.csv.xml,A2TCIHHKLL8LQC,10,4,9,4,,,f,
taking a bath.csv.xml,AW0K78T4I2T72,10,4,10,5,,,f,
taking a bath.csv.xml,A2SSC9PR4KPNPQ,10,4,10,5,,,f,
taking a bath.csv.xml,A2TCIHHKLL8LQC,10,4,10,5,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,10,11,2,,1,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,10,11,2,,,,t,
taking a bath.csv.xml,A1G94QON7A9K0N,10,11,2,,4,3,f,
taking a bath.csv.xml,A1G94QON7A9K0N,10,11,6,,4,3,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,10,11,6,,2,1,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,10,11,6,,4,3,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,10,11,7,,3,2,f,
taking a bath.csv.xml,A1G94QON7A9K0N,10,11,7,,4,3,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,10,11,7,,4,3,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,10,11,9,5,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,10,11,9,5,,,f,
taking a bath.csv.xml,A1G94QON7A9K0N,10,11,9,5,,,f,
taking a bath.csv.xml,A1909MOQZUXZZ5,10,11,10,6,,,f,
taking a bath.csv.xml,A3F6SDO4GYBE4Y,10,11,10,6,,,f,
taking a bath.csv.xml,A1G94QON7A9K0N,10,11,10,,7,6,f,
